data,session,multiplier,session_ls,win_amount,number,death,Amount,a,w
2024-03-02 18:15:41.363028,6141140,8.29,1709392527682,4456862.98,9473,813,911263.94,6997,3000
2024-03-02 18:15:44.376494,6141143,1.15,1709392545671,71661.61,9784,9397,1493569.25,6997,3000
2024-03-02 18:15:57.251534,6141143,1.15,1709392545671,71661.61,9784,9397,1493569.25,6997,3000
2024-03-02 18:16:00.407560,6141143,1.15,1709392545671,71661.61,9784,9397,788315.35,6997,3000
2024-03-02 18:16:03.481649,6141143,-1,-1,71661.61,9784,9397,1333649.72,6997,3000
2024-03-02 18:16:06.582689,6141146,-1,-1,24907.36,8809,8683,1333649.72,6997,3000
2024-03-02 18:16:09.626195,6141146,1.1,1709392564269,38995.4,8809,8540,1333649.72,6997,3000
2024-03-02 18:16:15.706403,6141146,1.1,1709392564269,38995.4,8809,8540,1333649.72,6997,3000
2024-03-02 18:16:18.754870,6141146,1.1,1709392564269,38995.4,8809,8540,771551.44,6997,3000
2024-03-02 18:16:24.845635,6141149,1.35,1709392584715,116781.44,8319,7427,1315444.62,6997,3000
2024-03-02 18:16:34.078607,6141149,1.35,1709392584715,116781.44,8319,7427,1315444.62,6997,3000
2024-03-02 18:16:37.099386,6141149,1.35,1709392584715,116781.44,8319,7427,571231.48,6997,3000
2024-03-02 18:16:43.220593,6141152,3.35,1709392610559,2293017.15,8542,3218,1546093.46,6997,3000
2024-03-02 18:17:01.579679,6141152,3.35,1709392610559,2293017.15,8542,3218,443187.1,6997,3000
2024-03-02 18:17:04.639444,6141152,3.35,1709392610559,2293017.15,8542,3218,1048873.36,6997,3000
2024-03-02 18:17:07.735545,6141155,-1,-1,-1,-1,-1,1563702.71,6997,3000
2024-03-02 18:17:10.825455,6141155,4.56,1709392638272,2861524.63,9243,1827,1575754.66,6997,3000
2024-03-02 18:17:38.911438,6141158,-1,-1,28473.06,8298,8161,1261293.64,6997,3000
2024-03-02 18:17:42.018393,6141158,3.92,1709392664668,2038964.64,8304,2629,1261293.64,6997,3000
2024-03-02 18:17:54.329103,6141158,3.92,1709392664668,2038964.64,8304,2629,43573.67,6997,3000
2024-03-02 18:17:57.393394,6141158,3.92,1709392664668,2038964.64,8304,2629,633387.65,6997,3000
2024-03-02 18:18:00.470496,6141158,3.92,1709392664668,2038964.64,8304,2629,1328628.12,6997,3000
2024-03-02 18:18:03.547474,6141162,-1,-1,-1,-1,-1,1357428.91,6997,3000
2024-03-02 18:18:06.583213,6141162,1.18,1709392683062,75546.16,9135,8614,1357428.91,6997,3000
2024-03-02 18:18:15.728331,6141162,1.18,1709392683062,75546.16,9135,8614,1357428.91,6997,3000
2024-03-02 18:18:18.774810,6141162,1.18,1709392683062,75546.16,9135,8614,929221.09,6997,3000
2024-03-02 18:18:21.860427,6141163,-1,-1,-1,-1,-1,1188279.41,6997,3000
2024-03-02 18:18:24.922526,6141163,3.35,1709392709322,1450803.99,8012,3057,1188279.41,6997,3000
2024-03-02 18:18:40.257353,6141163,3.35,1709392709322,1450803.99,8012,3057,339405.87,6997,3000
2024-03-02 18:18:43.297570,6141163,3.35,1709392709322,1450803.99,8012,3057,830934.14,6997,3000
2024-03-02 18:18:46.328918,6141163,-1,-1,1450803.99,8012,3057,1340024.16,6997,3000
2024-03-02 18:18:49.439063,6141166,-1,-1,3908.25,9358,9344,1340024.16,6997,3000
2024-03-02 18:18:55.597749,6141166,1.12,1709392727163,25990.05,9358,9139,1340024.16,6997,3000
2024-03-02 18:18:58.690673,6141166,1.12,1709392727163,25990.05,9358,9139,1340024.16,6997,3000
2024-03-02 18:19:01.758398,6141166,1.12,1709392727163,25990.05,9358,9139,807502.74,6997,3000
2024-03-02 18:19:04.830381,6141169,-1,-1,-1,-1,-1,1360175.63,6997,3000
2024-03-02 18:19:07.922464,6141169,1.95,1709392749753,482317.22,8766,6784,1371196.16,6997,3000
2024-03-02 18:19:23.393303,6141169,1.95,1709392749753,482317.22,8766,6784,1051617.73,6997,3000
2024-03-02 18:19:26.439242,6141171,-1,-1,-1,-1,-1,1591031.99,6997,3000
2024-03-02 18:19:32.626706,6141171,9.93,1709392784698,4153967.02,9387,486,1615518.3,6997,3000
2024-03-02 18:19:57.205352,6141171,9.93,1709392784698,4153967.02,9387,486,590292.8,6997,3000
2024-03-02 18:20:00.250743,6141175,-1,-1,-1,-1,-1,1351590.61,6997,3000
2024-03-02 18:20:06.480922,6141175,2.64,1709392808294,1252909.6,9273,4465,1382674.63,6997,3000
2024-03-02 18:20:18.689745,6141175,2.64,1709392808294,1252909.6,9273,4465,310110.77,6997,3000
2024-03-02 18:20:21.736276,6141175,2.64,1709392808294,1252909.6,9273,4465,833931.24,6997,3000
2024-03-02 18:20:24.817473,6141175,2.64,1709392808294,1252909.6,9273,4465,1220700.35,6997,3000
2024-03-02 18:20:27.893589,6141175,2.64,1709392808294,1252909.6,9273,4465,1220700.35,6997,3000
2024-03-02 18:20:31.001265,6141178,2.41,1709392831633,1011971.91,8852,4296,1220700.35,6997,3000
2024-03-02 18:20:40.220331,6141178,2.41,1709392831633,1011971.91,8852,4296,-1,6997,3000
2024-03-02 18:20:43.314517,6141178,2.41,1709392831633,1011971.91,8852,4296,431069.48,6997,3000
2024-03-02 18:20:46.377368,6141178,2.41,1709392831633,1011971.91,8852,4296,967717.03,6997,3000
2024-03-02 18:20:49.484715,6141181,3.02,1709392856652,1489951.87,8934,3073,1219835.53,6997,3000
2024-03-02 18:21:04.876783,6141181,3.02,1709392856652,1489951.87,8934,3073,-1,-1,-1
2024-03-02 18:21:07.970478,6141181,3.02,1709392856652,1489951.87,8934,3073,415319.78,6997,3000
2024-03-02 18:21:11.033005,6141181,3.02,1709392856652,1489951.87,8934,3073,805451.99,6997,3000
2024-03-02 18:21:14.086211,6141181,3.02,1709392856652,1489951.87,8934,3073,1206322.74,6997,3000
2024-03-02 18:21:17.173820,6141184,-1,-1,-1,-1,-1,1206322.74,6997,3000
2024-03-02 18:21:23.250721,6141184,1.24,1709392875618,78583.8,9585,8848,1206322.74,6997,3000
2024-03-02 18:21:26.315295,6141184,1.24,1709392875618,78583.8,9585,8848,1206322.74,6997,3000
2024-03-02 18:21:29.345609,6141184,1.24,1709392875618,78583.8,9585,8848,611187.23,6997,3000
2024-03-02 18:21:32.392578,6141184,-1,-1,78583.8,9585,8848,1079836.87,6997,3000
2024-03-02 18:21:35.456652,6141187,-1,-1,-1,-1,-1,1119655.44,6997,3000
2024-03-02 18:21:38.548354,6141187,1.08,1709392893724,17414.81,8621,8448,1119655.44,6997,3000
2024-03-02 18:21:44.659377,6141187,1.08,1709392893724,17414.81,8621,8448,1119655.44,6997,3000
2024-03-02 18:21:47.718269,6141187,1.08,1709392893724,17414.81,8621,8448,1119655.44,6997,3000
2024-03-02 18:21:50.753666,6141187,1.08,1709392893724,17414.81,8621,8448,1119655.44,6997,3000
2024-03-02 18:21:53.829416,6141187,-1,-1,17414.81,8621,8448,1249770.75,6997,3000
2024-03-02 18:21:56.922420,6141189,1.94,1709392916616,460415.12,8488,6447,1249770.75,6997,3000
2024-03-02 18:22:06.080244,6141189,1.94,1709392916616,460415.12,8488,6447,1249770.75,6997,3000
2024-03-02 18:22:09.143045,6141189,1.94,1709392916616,460415.12,8488,6447,890000.51,6997,3000
2024-03-02 18:22:12.220273,6141189,1.94,1709392916616,460415.12,8488,6447,1285497.35,6997,3000
2024-03-02 18:22:15.317647,6141192,-1,-1,-1,-1,-1,1550591.6,6997,3000
2024-03-02 18:22:18.423107,6141192,2.03,1709392938955,967630.89,9768,6454,1550591.6,6997,3000
2024-03-02 18:22:30.635307,6141192,2.03,1709392938955,967630.89,9768,6454,459817.4,6997,3000
2024-03-02 18:22:33.740820,6141192,2.03,1709392938955,967630.89,9768,6454,1131260.68,6997,3000
2024-03-02 18:22:36.828320,6141192,2.03,1709392938955,967630.89,9768,6454,1627636.58,6997,3000
2024-03-02 18:22:39.885546,6141195,-1,-1,53983.46,9829,9649,1627636.58,6997,3000
2024-03-02 18:22:43.008336,6141195,2.69,1709392963460,1850159.32,9829,4013,1627636.58,6997,3000
2024-03-02 18:22:52.157338,6141195,2.69,1709392963460,1850159.32,9829,4013,-1,6997,3000
2024-03-02 18:22:55.250297,6141195,2.69,1709392963460,1850159.32,9829,4013,556719.48,6997,3000
2024-03-02 18:22:58.313273,6141195,2.69,1709392963460,1850159.32,9829,4013,1214342.45,6997,3000
2024-03-02 18:23:01.408198,6141195,2.69,1709392963460,1850159.32,9829,4013,1464978.39,6997,3000
2024-03-02 18:23:04.580350,6141198,2.2,1709392986206,945973.74,9693,5532,1464978.39,6997,3000
2024-03-02 18:23:16.801056,6141198,2.2,1709392986206,945973.74,9693,5532,92435.02,6997,3000
2024-03-02 18:23:19.860303,6141198,2.2,1709392986206,945973.74,9693,5532,838628.99,6997,3000
2024-03-02 18:23:22.911427,6141198,2.2,1709392986206,945973.74,9693,5532,1413449.05,6997,3000
2024-03-02 18:23:25.971212,6141198,-1,-1,945973.74,9693,5532,1413449.05,6997,3000
2024-03-02 18:23:29.063083,6141201,4.36,1709393014011,2823951.7,9362,1792,1413449.05,6997,3000
2024-03-02 18:23:44.392200,6141201,4.36,1709393014011,2823951.7,9362,1792,281048.47,6997,3000
2024-03-02 18:23:47.440184,6141201,4.36,1709393014011,2823951.7,9362,1792,866016.91,6997,3000
2024-03-02 18:23:50.533208,6141201,4.36,1709393014011,2823951.7,9362,1792,1269763.35,6997,3000
2024-03-02 18:23:53.626354,6141201,-1,-1,2823951.7,9362,1792,1269763.35,6997,3000
2024-03-02 18:23:56.689317,6141204,1.11,1709393031714,5144.44,9447,9429,1269763.35,6997,3000
2024-03-02 18:24:05.881613,6141204,1.11,1709393031714,5144.44,9447,9429,1269763.35,6997,3000
2024-03-02 18:24:08.941916,6141207,-1,-1,-1,-1,-1,1127636.59,6997,3000
2024-03-02 18:24:15.080454,6141207,3.53,1709393058143,1609804.91,8134,2430,1127636.59,6997,3000
2024-03-02 18:24:27.314249,6141207,3.53,1709393058143,1609804.91,8134,2430,127273.09,6997,3000
2024-03-02 18:24:30.422302,6141207,3.53,1709393058143,1609804.91,8134,2430,868979.79,6997,3000
2024-03-02 18:24:33.469480,6141207,3.53,1709393058143,1609804.91,8134,2430,1247447.35,6997,3000
2024-03-02 18:24:36.578326,6141210,1.58,1709393078630,359792.76,9432,7572,1481737.65,6997,3000
2024-03-02 18:24:51.893613,6141210,1.58,1709393078630,359792.76,9432,7572,663307.69,6997,3000
2024-03-02 18:24:54.941380,6141210,1.58,1709393078630,359792.76,9432,7572,1276024.46,6997,3000
2024-03-02 18:24:58.047302,6141210,-1,-1,359792.76,9432,7572,1363235.14,6997,3000
2024-03-02 18:25:01.127395,6141213,13.54,1709393117411,4442032.11,9138,195,1363235.14,6997,3000
2024-03-02 18:25:25.689728,6141213,13.54,1709393117411,4442032.11,9138,195,-1,6997,3000
2024-03-02 18:25:28.734858,6141213,13.54,1709393117411,4442032.11,9138,195,441618.85,6997,3000
2024-03-02 18:25:31.802226,6141213,13.54,1709393117411,4442032.11,9138,195,995631.46,6997,3000
2024-03-02 18:25:34.844944,6141213,13.54,1709393117411,-1,-1,-1,1267704.31,6997,3000
2024-03-02 18:25:37.969270,6141217,1.25,1709393136215,68355.61,9371,8876,1267704.31,6997,3000
2024-03-02 18:25:47.096245,6141217,1.25,1709393136215,68355.61,9371,8876,1267704.31,6997,3000
2024-03-02 18:25:50.188500,6141217,1.25,1709393136215,68355.61,9371,8876,767657.93,6997,3000
2024-03-02 18:25:53.220138,6141220,2.77,1709393160755,1447111.62,8624,3391,1275983.87,6997,3000
2024-03-02 18:26:09.157322,6141220,2.77,1709393160755,1447111.62,8624,3391,-1,6997,3000
2024-03-02 18:26:12.255280,6141220,2.77,1709393160755,1447111.62,8624,3391,602646.93,6997,3000
2024-03-02 18:26:15.328351,6141220,2.77,1709393160755,1447111.62,8624,3391,1220759.36,6997,3000
2024-03-02 18:26:18.409084,6141223,2.08,1709393183125,1076867.07,9400,5511,1438255.75,6997,3000
2024-03-02 18:26:33.798707,6141223,2.08,1709393183125,1076867.07,9400,5511,387277.93,6997,3000
2024-03-02 18:26:36.866593,6141223,2.08,1709393183125,1076867.07,9400,5511,707974.94,6997,3000
2024-03-02 18:26:39.908511,6141223,2.08,1709393183125,1076867.07,9400,5511,1400771.51,6997,3000
2024-03-02 18:26:43.067049,6141226,2.7,1709393207627,1685520.75,9652,3473,1438502.74,6997,3000
2024-03-02 18:26:58.424425,6141226,2.7,1709393207627,1685520.75,9652,3473,348621.23,6997,3000
2024-03-02 18:27:04.533471,6141226,2.7,1709393207627,1685520.75,9652,3473,1396279.04,6997,3000
2024-03-02 18:27:07.600503,6141229,1.13,1709393225633,18585.51,9789,9598,1396279.04,6997,3000
2024-03-02 18:27:20.485430,6141229,1.13,1709393225633,18585.51,9789,9598,811212.25,6997,3000
2024-03-02 18:27:23.643087,6141231,1.42,1709393246201,143631,9185,8116,1276513.72,6997,3000
2024-03-02 18:27:35.953491,6141231,1.42,1709393246201,143631,9185,8116,1276513.72,6997,3000
2024-03-02 18:27:39.005119,6141231,1.42,1709393246201,143631,9185,8116,695668.28,6997,3000
2024-03-02 18:27:48.172442,6141231,1.42,1709393246201,-1,-1,-1,1459480.25,6997,3000
2024-03-02 18:27:51.272509,6141234,1.02,1709393263305,-1,-1,-1,1459480.25,6997,3000
2024-03-02 18:27:54.376569,6141234,1.02,1709393263305,-1,-1,-1,1459480.25,6997,3000
2024-03-02 18:27:57.418788,6141234,1.02,1709393263305,-1,-1,-1,1459480.25,6997,3000
2024-03-02 18:28:00.516693,6141234,1.02,1709393263305,-1,-1,-1,1459480.25,6997,3000
2024-03-02 18:28:03.629040,6141236,-1,-1,-1,-1,-1,1450868.23,6997,3000
2024-03-02 18:28:06.719146,6141236,1.78,1709393285387,492116.82,7959,6308,1450868.23,6997,3000
2024-03-02 18:28:15.866029,6141236,1.78,1709393285387,492116.82,7959,6308,1450868.23,6997,3000
2024-03-02 18:28:18.907452,6141236,1.78,1709393285387,492116.82,7959,6308,835566.93,6997,3000
2024-03-02 18:28:21.970797,6141236,-1,-1,492116.82,7959,6308,1638274.71,6997,3000
2024-03-02 18:28:28.080069,6141239,1.04,1709393302887,-1,-1,-1,1738589.95,6997,3000
2024-03-02 18:28:34.220931,6141239,1.04,1709393302887,-1,-1,-1,1738589.95,6997,3000
2024-03-02 18:28:40.314486,6141239,1.04,1709393302887,-1,-1,-1,1754101.96,6997,3000
2024-03-02 18:28:43.377059,6141242,-1,-1,-1,-1,-1,1754101.96,6997,3000
2024-03-02 18:28:46.471804,6141242,2.87,1709393328266,2015332.33,8171,3601,1754101.96,6997,3000
2024-03-02 18:28:58.766159,6141242,2.87,1709393328266,2015332.33,8171,3601,408468.37,6997,3000
2024-03-02 18:29:01.844266,6141245,1.39,1709393347925,210434.08,9020,7970,1706810.52,6997,3000
2024-03-02 18:29:17.769307,6141245,1.39,1709393347925,210434.08,9020,7970,1706810.52,6997,3000
2024-03-02 18:29:20.814196,6141245,1.39,1709393347925,210434.08,9020,7970,626105.68,6997,3000
2024-03-02 18:29:26.942216,6141245,1.39,1709393347925,210434.08,9020,7970,1300553.95,6997,3000
2024-03-02 18:29:30.033007,6141248,1.69,1709393369408,316832.39,7230,5543,1300553.95,6997,3000
2024-03-02 18:29:39.375258,6141248,1.69,1709393369408,316832.39,7230,5543,1300553.95,6997,3000
2024-03-02 18:29:42.439762,6141248,1.69,1709393369408,316832.39,7230,5543,707927.35,6997,3000
2024-03-02 18:29:45.496471,6141248,1.69,1709393369408,316832.39,7230,5543,1369850.99,6997,3000
2024-03-02 18:29:48.565987,6141251,-1,-1,-1,-1,-1,1464679.7,6997,3000
2024-03-02 18:29:51.673173,6141251,1.24,1709393388707,76785.54,8017,7554,1464679.7,6997,3000
2024-03-02 18:29:57.862000,6141251,1.24,1709393388707,76785.54,8017,7554,1464679.7,6997,3000
2024-03-02 18:30:00.893084,6141251,1.24,1709393388707,76785.54,8017,7554,1464679.7,6997,3000
2024-03-02 18:30:04.048708,6141251,1.24,1709393388707,-1,-1,-1,1144749.1,6997,3000
2024-03-02 18:30:10.156410,6141254,1,1709393404769,-1,-1,-1,1375097.18,6997,3000
2024-03-02 18:30:13.237341,6141254,1,1709393404769,-1,-1,-1,1375097.18,6997,3000
2024-03-02 18:30:13.243702,6141254,1,1709393404769,-1,-1,-1,1375097.18,-1,-1
2024-03-02 18:30:16.299070,6141254,1,1709393404769,-1,-1,-1,1375097.18,6997,3000
2024-03-02 18:30:19.346201,6141254,1,1709393404769,-1,-1,-1,1375097.18,6997,3000
2024-03-02 18:30:22.381099,6141254,1,1709393404769,-1,-1,-1,1375097.18,6997,3000
2024-03-02 18:30:25.519692,6141256,3.7,1709393431316,2299751.39,7124,2217,1490658.76,6997,3000
2024-03-02 18:30:40.833840,6141256,3.7,1709393431316,2299751.39,7124,2217,127987.83,6997,3000
2024-03-02 18:30:43.865409,6141256,3.7,1709393431316,2299751.39,7124,2217,708692.05,6997,3000
2024-03-02 18:30:46.908222,6141256,3.7,1709393431316,2299751.39,7124,2217,1332466.71,6997,3000
2024-03-02 18:30:49.987905,6141260,1.86,1709393452789,530242.92,7676,5399,1332466.71,6997,3000
2024-03-02 18:31:02.298338,6141260,1.86,1709393452789,530242.92,7676,5399,-1,6997,3000
2024-03-02 18:31:05.469023,6141260,1.86,1709393452789,530242.92,7676,5399,676818.91,6997,3000
2024-03-02 18:31:11.596401,6141260,1.86,1709393452789,530242.92,7676,5399,1469597.3,6997,3000
2024-03-02 18:31:14.688914,6141264,7.04,1709393484429,3880158.76,7234,789,1469597.3,6997,3000
2024-03-02 18:31:33.220164,6141264,7.04,1709393484429,3880158.76,7234,789,-1,6997,3000
2024-03-02 18:31:36.333674,6141264,7.04,1709393484429,3880158.76,7234,789,361825.55,6997,3000
2024-03-02 18:31:42.562608,6141264,7.04,1709393484429,3880158.76,7234,789,1151318.9,6997,3000
2024-03-02 18:31:45.642137,6141268,1.49,1709393504547,204503.97,7399,6037,1151318.9,6997,3000
2024-03-02 18:31:54.783262,6141268,1.49,1709393504547,204503.97,7399,6037,1151318.9,6997,3000
2024-03-02 18:31:57.876221,6141268,1.49,1709393504547,204503.97,7399,6037,539813.01,6997,3000
2024-03-02 18:32:00.954881,6141268,1.49,1709393504547,204503.97,7399,6037,1209531.03,6997,3000
2024-03-02 18:32:04.080454,6141269,-1,-1,-1,-1,-1,1260421.49,6997,3000
2024-03-02 18:32:07.154972,6141269,1.81,1709393526234,472000.65,6940,4811,1260421.49,6997,3000
2024-03-02 18:32:16.297663,6141269,1.81,1709393526234,472000.65,6940,4811,109618.35,6997,3000
2024-03-02 18:32:22.406795,6141269,1.81,1709393526234,472000.65,6940,4811,1293638.69,6997,3000
2024-03-02 18:32:25.462164,6141269,1.01,1709393542652,472000.65,6940,4811,1293638.69,6997,3000
2024-03-02 18:32:31.609947,6141272,1.01,1709393542652,-1,-1,-1,1293638.69,6997,3000
2024-03-02 18:32:31.615887,6141272,1.01,1709393542652,-1,-1,-1,1293638.69,6997,3000
2024-03-02 18:32:34.697018,6141272,1.01,1709393542652,-1,-1,-1,1293638.69,6997,3000
2024-03-02 18:32:37.766029,6141272,1.01,1709393542652,-1,-1,-1,1293638.69,6997,3000
2024-03-02 18:32:40.815371,6141272,1.01,1709393542652,-1,-1,-1,1456961.38,6997,3000
2024-03-02 18:32:43.923760,6141275,-1,-1,56721.41,7016,6898,1456961.38,6997,3000
2024-03-02 18:32:47.000122,6141275,6.47,1709393573764,3276323.17,7016,786,1456961.38,6997,3000
2024-03-02 18:33:15.267889,6141278,1.78,1709393595000,345184.88,7447,5321,1253749.4,6997,3000
2024-03-02 18:33:24.547995,6141278,1.78,1709393595000,345184.88,7447,5321,1253749.4,6997,3000
2024-03-02 18:33:27.642074,6141278,1.78,1709393595000,345184.88,7447,5321,469680.36,6997,3000
2024-03-02 18:33:30.691148,6141278,1.78,1709393595000,345184.88,7447,5321,1160867.31,6997,3000
2024-03-02 18:33:33.768333,6141282,-1,-1,-1,-1,-1,1216965.28,6997,3000
2024-03-02 18:33:36.845350,6141282,14.34,1709393634117,4121904.36,6936,129,1216965.28,6997,3000
2024-03-02 18:34:04.564858,6141282,14.34,1709393634117,4121904.36,6936,129,270326.63,6997,3000
2024-03-02 18:34:10.689410,6141282,14.34,1709393634117,4121904.36,6936,129,1164661.2,6997,3000
2024-03-02 18:34:13.835076,6141287,-1,-1,-1,-1,-1,1164661.2,6997,3000
2024-03-02 18:34:16.938989,6141287,2.94,1709393658550,1274125.66,7299,2675,1164661.2,6997,3000
2024-03-02 18:34:29.201373,6141287,2.94,1709393658550,1274125.66,7299,2675,277392.23,6997,3000
2024-03-02 18:34:32.301389,6141287,2.94,1709393658550,1274125.66,7299,2675,803334.91,6997,3000
2024-03-02 18:34:38.423573,6141289,1.46,1709393678521,225546.02,7045,5662,1238146.2,6997,3000
2024-03-02 18:34:47.637009,6141289,1.46,1709393678521,225546.02,7045,5662,1238146.2,6997,3000
2024-03-02 18:34:50.679726,6141289,1.46,1709393678521,225546.02,7045,5662,1238146.2,6997,3000
2024-03-02 18:34:53.765844,6141289,1.46,1709393678521,225546.02,7045,5662,902594.15,6997,3000
2024-03-02 18:34:56.845227,6141289,-1,-1,225546.02,7045,5662,1184600.61,6997,3000
2024-03-02 18:34:59.859907,6141291,1.03,1709393695781,11439.19,6715,6664,1184600.61,6997,3000
2024-03-02 18:35:09.147913,6141291,1.03,1709393695781,11439.19,6715,6664,1184600.61,4960,3000
2024-03-02 18:35:12.179766,6141291,-1,-1,11439.19,6715,6664,1179242.43,4960,3000
2024-03-02 18:35:18.413411,6141294,2.2,1709393719070,799226.34,6873,4181,1264037.29,4960,3000
2024-03-02 18:35:27.657112,6141294,2.2,1709393719070,799226.34,6873,4181,1264037.29,-1,-1
2024-03-02 18:35:30.715855,6141294,2.2,1709393719070,799226.34,6873,4181,580983.94,6997,3000
2024-03-02 18:35:33.751134,6141294,-1,-1,799226.34,6873,4181,1221201.59,6997,3000
2024-03-02 18:35:39.892879,6141298,1.77,1709393740632,524363.61,7903,5540,1451937.01,6997,3000
2024-03-02 18:35:52.188473,6141298,1.77,1709393740632,524363.61,7903,5540,316174.81,6997,3000
2024-03-02 18:35:55.281893,6141298,1.77,1709393740632,524363.61,7903,5540,752960.62,6997,3000
2024-03-02 18:35:58.345485,6141301,1.04,1709393758986,-1,-1,-1,1406506.51,6997,3000
2024-03-02 18:36:14.335704,6141301,1.04,1709393758986,-1,-1,-1,1406506.51,6997,3000
2024-03-02 18:36:17.426233,6141301,1.04,1709393758986,-1,-1,-1,1300591.38,6997,3000
2024-03-02 18:36:20.534050,6141304,5.57,1709393788931,2690975.85,7165,1107,1300591.38,6997,3000
2024-03-02 18:36:38.969926,6141304,5.57,1709393788931,2690975.85,7165,1107,343213.35,6997,3000
2024-03-02 18:36:42.033040,6141304,5.57,1709393788931,2690975.85,7165,1107,951974.93,6997,3000
2024-03-02 18:36:45.093597,6141304,5.57,1709393788931,2690975.85,7165,1107,1366298.8,6997,3000
2024-03-02 18:36:48.219448,6141307,-1,-1,-1,-1,-1,1366298.8,6997,3000
2024-03-02 18:36:51.282250,6141307,1.14,1709393806769,56252.72,7861,7555,1366298.8,6997,3000
2024-03-02 18:36:57.429532,6141307,1.14,1709393806769,56252.72,7861,7555,1366298.8,6997,3000
2024-03-02 18:37:03.532306,6141307,-1,-1,56252.72,7861,7555,1200637.91,6997,3000
